author	date	text
53590676	2009-11-14 05:17:14	rt @whitneytrenee: #thingshaterssay idk y u pay all that money for your phone. i can call people on mine, thats.. http://bit.ly/2pgc2
53590676	2009-11-14 06:52:41	jw harris leads talented pack of locals at texas stampede: the money earned here does not count toward the worl.. http://bit.ly/38hbzw
53590676	2009-11-14 07:24:19	rt @uptownroamer86: #thingshaterssay you aint shiningrt @uptownroamer86: #thingshaterssay you aint shini.. http://bit.ly/1gplge
53590676	2009-11-14 08:50:46	names  faces: the top 125 on the money list get a card, and though he tied for second at the us open this .. http://bit.ly/2z5mdd
53590676	2009-11-14 09:15:52	lmmfao rt @gait26: @32at where my money/i need i need i need cash ross: lmmfao rt @gait26: @32at where.. ht.. http://bit.ly/32u3xs
53590676	2009-11-14 12:51:51	mydd :: politico is wrong: capandtrade and health care reform ...: so, between income tax increases on the su.. http://bit.ly/4pjwpe
53590676	2009-11-14 13:27:14	rt @kevanblaze: kmt, damn 2day look ah way 2 go 2 da bx. plus i need money 4 da fair smh: rt @kevanblaze: kmt, .. http://bit.ly/3ri2vy
53590676	2009-11-14 15:17:46	rt @zello718 should i sleep for 45mins dnt wunna b late 4 work though#thingsthathaterssay get some rest my g .. http://bit.ly/u9tmi
53590676	2009-11-14 17:15:27	rt @hollywoodshay: i love the fact that now that im working my grandparents call me and ask me if i need money .. http://bit.ly/4y6azu
53590676	2009-11-15 03:18:31	money if i needed it i woild do it rt @meliemelsz: @future_dabos even tho u dont need what: money if i neede.. http://bit.ly/li6cv
53590676	2009-11-15 12:54:01	pajamas media  taxing and regulating virtual worlds: there is currently a black market for ingame currency an.. http://bit.ly/1uqone
53590676	2009-11-15 17:10:15	in that order tho. rt @misszindzi: i need some sephora in my life. wait, i need a job in my life.: in that orde.. http://bit.ly/4dzvqh
53590676	2009-11-15 17:17:01	rt @lov3jones: i actually missed havin a drug dealer boyfren i had money wen i need it and dint hve2 spend mine.. http://bit.ly/3healz
53590676	2009-11-15 19:25:57	rt @lindamule13: @heyitsashleyy i need money for my green screen too: rt @lindamule13: @heyitsashleyy i need m.. http://bit.ly/23scku
53590676	2009-11-15 20:11:43	rt @awynn4: tired of selling tickets i need a new job. lets switch: rt @awynn4: tired of selling tickets.. http://bit.ly/38ap7a
53590676	2009-11-15 21:15:35	rt @jossie_coo i need a second job so i can have some money to blow @drakkardnoir voicehow about a suga.. http://bit.ly/15hyck
53590676	2009-11-15 23:15:47	is this the princess or shadasia i need to know rt @harlempbadd: dis dat dirty money : is this the princess or.. http://bit.ly/47xjuq
53590676	2009-11-16 02:13:31	rt @redru: @spadegoon good luck wit that job my dude im in need for another 1 my self.. (good looks bro): rt @.. http://bit.ly/3e9hcq
53590676	2009-11-16 03:18:51	rt @jackson12: why is it fucked up if i bootleg michael jackson shit he aint trippin.joe is he need that mone.. http://bit.ly/4gdjyo
53590676	2009-11-16 04:54:34	tna turning point results: tag titles: british invasion vs. beer money vs ...: beer money and the machine guns .. http://bit.ly/82vu6
53590676	2009-11-16 05:08:22	ok need to rt later, i need to job hunt real quick or just go to bed. :) i do think better with more sleep, but.. http://bit.ly/3r8nir
53590676	2009-11-16 07:59:28	rt @tidus_yuna: rt @dora_volturi i need my mate caius hes a volturi leader you think you are up for the job .. http://bit.ly/3s00c5
53590676	2009-11-16 09:18:05	rt @amaliayasmine:  i need money : rt @amaliayasmine:  i need money .. http://bit.ly/3yxgsm
53590676	2009-11-16 11:16:23	rt @supastarsteve: when u comin back pinky we need u n ny this is where da money is and i still got da panties .. http://bit.ly/4adbze
53590676	2009-11-16 13:26:43	rt @omegoz:  .. http://bit.ly/7rkr2
53590676	2009-11-17 02:34:12	#fmyjob rt: blahhhstand in the rainhate my fuckin job.i need a new one, like now. http://bit.ly/15yndw: #fm.. http://bit.ly/3kieor
53590676	2009-11-17 04:53:37	fastest supercomputer in the world is devoted to solving its problems: ... latest semiannual top500 list of the.. http://bit.ly/22yez7
53590676	2009-11-17 06:54:14	counterpoint: you dont need a salary cap, teams need to make good decisions: but spending money to buy big.. http://bit.ly/1q45ze
53590676	2009-11-17 12:47:39	google books deal will create largest online library in the world: daily mail a books rights registry will be s.. http://bit.ly/2vtsjk
53590676	2009-11-17 16:49:12	let china put money in your pocket: as a humble investor looking for someplace to put some cash, the world.. http://bit.ly/3ji0sp
53590676	2009-11-18 00:50:44	the pirate bay tracker shuts down for good  torrentfreak: travel the world to promote the film, organize event.. http://bit.ly/37kjfs
53590676	2009-11-18 09:24:43	kai una dey echo my mind wat say we get it afta all amil cc @andreblazert @ojia: mee 2 rt @iamstkola: i ne.. http://bit.ly/rawne
53590676	2009-11-18 09:52:43	obama bows to japans emperor, snubs adam smith: instead it plans to use money never borrowed, never spent,.. http://bit.ly/4tvwsj
53590676	2009-11-18 15:32:33	no son i dont like dat secretary of urs rt @abillie_dahbic: wheres my gf @_milfy i need her call my job: no .. http://bit.ly/2t2m1x
53590676	2009-11-18 15:54:06	location is the missing link between social networks and the real ...: imagine a world where you sit at your co.. http://bit.ly/4apnus
53590676	2009-11-18 21:59:44	u.s. sports to social media: show me the money: that does not mean that the sports world can say show me.. http://bit.ly/3ejkzd
53590676	2009-11-19 06:26:47	hahalol.rt @bryanboy: friend: i need a life. or money to buy love. real love not like hermes loves me too type.. http://bit.ly/2phkaa
53590676	2009-11-19 09:26:15	that is so true like i want a diamond ring and go to hawaii rt @touchy_3121 but if i had many day off, i need .. http://bit.ly/1durw0
53590676	2009-11-19 09:36:42	why gold will reach a record 2000 in 2010: you have to consider the amount of money sloshing around the world.. http://bit.ly/3cxxuv
53590676	2009-11-19 11:00:32	rt @nosaogbemudia: im amazed at how i manage to finish my pocket money before the end of every month i need t.. http://bit.ly/4161nm
53590676	2009-11-19 19:53:40	is a 26000 uc education still a deal: you get less money in grants, you build up more debt, and your educatio.. http://bit.ly/3zoezv
53590676	2009-11-19 21:15:29	rt @secret_fantasyx: #justbecause i gave yu money once doesnt mean yu can hiit me only whn yu need money...get.. http://bit.ly/40g9a
53590676	2009-11-19 21:50:39	ft.com  money supply  economic news digest: and the economist asks  though does not answer  what will the .. http://bit.ly/2xgppd
53590676	2009-11-20 05:55:58	vietnam veteran robbed, killed on his way to deposit vfw money: burtner was about to deposit proceeds from a vf.. http://bit.ly/4on5af
53590676	2009-11-20 13:50:21	outside a world of wealth stands the reality of hunger: the money would be better used on the bags of groceries.. http://bit.ly/1lrqif
53590676	2009-11-20 15:48:15	joe cada raises the stakes with page 2: you cant go out and blow money every time you win, because you kno.. http://bit.ly/3hgzef
53590676	2009-11-21 02:18:40	rt @whitneyc89 is still at work sipping on a cocktail.  i need to work at your job .. lol: rt @whitneyc89 is s.. http://bit.ly/5z82tm
53590676	2009-11-21 05:13:24	rt @nan18: have a baby by me baby, and im gonna need a second job. hahahahahah i actually laughed out loud a.. http://bit.ly/5noawm
53590676	2009-11-21 08:40:20	rt @shafrasul: got locked up in the bbc children in need jail till i managed to raise my bail money. managed to.. http://bit.ly/07nwdsh
53590676	2009-11-21 08:50:27	obama nation raising money off palin lies  mother jones: it probably had to happen. the obama gang.. http://bit.ly/3ze8sn
53590676	2009-11-21 08:59:37	rt @daquonanderson: i need a new job asaprt @daquonanderson: i need a new job asaplty http://bit.ly/6jgvoy
53590676	2009-11-21 17:22:52	rt @riverbendtaxi #questionyouhate why do want this job (when in an interview) uhhh, cuz i need money: rt @r.. http://bit.ly/4rzawq
53590676	2009-11-21 20:55:11	glamour and big prize money is luring many to play poker: he is this years world series of pokers cha.. http://bit.ly/8qsejw
53590676	2009-11-21 21:25:11	i would...but i need the money...bills gotta be paid and christmas around the corner :( rt @yaniqueyen: call.. http://bit.ly/6rmuur
53590676	2009-11-21 22:49:14	the sims 3: world adventures first impressions  returning home: cinema blend i didnt know if he was a day.. http://bit.ly/07hajxb
53590676	2009-11-22 02:36:07	rt @skinnypizzle: @geepee0424 you wildin.. lol..tired of these old creeps lol i need a job not a pimp daddy peo.. http://bit.ly/6sx3fb
53590676	2009-11-22 16:39:21	rt @ashleygabriella: i really need to learn how to spend my money wisely rt @ash.. http://bit.ly/08c71dx
53590676	2009-11-22 18:40:10	rt @ju_heffner: lets go tony homo i got money on you so u need to throw it to miles austin all daysmh just h.. http://bit.ly/083udzf
53590676	2009-11-22 20:49:22	rt @ikaari: i need a job. some form of income for the holidays.: rt @ikaari: i need a job. some form of income .. http://bit.ly/07vfn9i
53590676	2009-11-22 23:35:11	um..... i need an iphone 4 xmas. rt @gmmkrome #aintnothinglike shopping.. fuckin up some money: um..... i need .. http://bit.ly/08eqo1v
53590676	2009-11-22 23:45:30	rt @rogergagnon: i sure do miss traveling and seeing friends some days. i need a job where all i do is travel a.. http://bit.ly/08hnapz
53590676	2009-11-23 04:57:48	lee westwood wins dubai, money titles: khaleej times lee westwood christened the new earth course at jumeirah g.. http://bit.ly/6aqtc1
53590676	2009-11-23 05:33:56	rt @ernesto_h: no problem. rt @42thegreat: people, im gonna need your money for bail. im gonna punch john str.. http://bit.ly/5mz8uj
53590676	2009-11-23 06:17:05	i need a la loyalty card, i spent too much money here rt @caspadubstep i should have a service station loyalty.. http://bit.ly/4qlvre
53590676	2009-11-23 10:58:05	rt @hackmafiawars are there any cheats for mafia wars on myspace to get more money ...: i really need money or .. http://bit.ly/5vlu5m
53590676	2009-11-23 11:13:01	rt @khlsh: i dont need your money. but surely i just need your love to accept me for whoever i am.: rt @khlsh:.. http://bit.ly/5djgh6
53590676	2009-11-23 12:27:31	rt @zoeygirlsexy 2. i dont need ur money mine is better.... folding arms and looking away well fine. you .. http://bit.ly/07t9uz9
53590676	2009-11-23 14:29:53	rt @vivalavivv: where my money i need cash: rt @vivalavivv: where my money i need cash http://bit.ly/5ouca2
53590676	2009-11-23 14:41:45	annie lennox to celebrate world aids day with charity auction: annie launched the sing campaign on 1st december.. http://bit.ly/6svsxc
53590676	2009-11-23 16:27:59	if only i can afford to rt @tcskinner: work like u dont need the money. love like uve neve.. http://bit.ly/5uhmfj
53590676	2009-11-23 17:15:54	i totally agree man, but it costs so much money i totally agree man, but it costs so much money /3 rt @marc.. http://bit.ly/07qstfl
53590676	2009-11-23 19:25:17	rt @shayysterrr: rt @kingsb4l i need to find a job to work thru the holiday season...any ideas  stripp.. http://bit.ly/6nknsf
53590676	2009-11-23 22:15:59	wait till xmas i got u jus make sure u wear glooves lol rt @asia_basia: i need a gun @lovecurtis so i can shoot.. http://bit.ly/08zfizj
53590676	2009-11-24 15:10:35	tech bubbles in world of warcraft: as numerous facebook games and mmo#39s begin to introduce microtransaction.. http://bit.ly/7fakgj
53590676	2009-11-24 16:29:55	rt @revrunwisdom: money cant buy happiness but neither can poverty.... im jus sayin  im happy but need 2 pay .. http://bit.ly/8hu0x8
53590676	2009-11-24 17:40:53	hoops of hope raises awareness for world aids day: a national free throw shooting contest is raising money and .. http://bit.ly/7mwvid
53590676	2009-11-24 19:40:58	price of global warming cuts may stop deal at un meeting: by christopher furlong, getty images by dan vergano, .. http://bit.ly/6irh4z
53590676	2009-11-24 22:29:21	rt @therealdarkboi: birdman is the only dude who speaks about his money on love songs hes a g i need his alb.. http://bit.ly/4xcqby
53590676	2009-11-25 08:28:11	rt @dearryo: lmao.keren rt @lipstickgals: #cheatingexcuses i need money to buy versace that u cant give so i j.. http://bit.ly/8mdu62
53590676	2009-11-25 08:32:33	point of view income during inflation: thats the monetary base, plus demand deposits (commercial and indiv.. http://bit.ly/72uehn
53590676	2009-11-25 09:21:55	lucky as i wondering ... hehehe.. rt @bryanhoo: @amelialing911 i working on online advertising. so need to serv.. http://bit.ly/5k0yfg
53590676	2009-11-25 11:48:25	rt @antonvowl: im sure the banks will use this extra money to make sure they dont royally fuck up and need bailin... http://bit.ly/6kf5qy
53590676	2009-11-25 13:05:53	imf grows third world lending scheme to 600 billion  raw story: the washingtonbased fund said that an additional... http://bit.ly/64nj0k
53590676	2009-11-25 13:49:35	rt @beth_ollier: @cherellelindley yeah, and most of the people i like go to the men now. so the cheapest is like ... http://bit.ly/8mlrql
53590676	2009-11-25 14:49:46	shit i need a airport job lets switch rt @attitudegal: smh. need a regular job... @bossbitchbugzy: shit i need a a... http://bit.ly/4cqi6c
53590676	2009-11-25 15:50:12	awww rt @kid_coop: i need to hit the bank then go give @ernieminusbert some money: awww rt @kid_coop: i need to hi... http://bit.ly/6mbrx9
53590676	2009-11-25 16:48:36	buried under a mountain of debt: globe and mail... heap will prove more difficult than building the money mountain... http://bit.ly/7auxei
53590676	2009-11-26 05:57:17	rt @_huebaby: im too scared to look at my account.... i need a job. _: rt @_huebaby: im too scared to look at m... http://bit.ly/4se7vt
53590676	2009-11-26 11:59:09	rt @hiremeee (@dre_360_sharp) i need a job, put me on the show lol, everybody a be watching me like the flavor of l... http://bit.ly/4xgmc4
53590676	2009-11-26 14:06:02	rt @megank600: in abbey national q.. its ridiculously long bt i need money desperately :(: rt @megank600: in abbey ... http://bit.ly/7mxqvj
53590676	2009-11-26 16:06:44	rt @hamer30: help i need an exercise bike that we can use in an office bikeathon to raise money for charity on 2n... http://bit.ly/6hef7y
53590676	2009-11-26 18:01:39	same here darlin rt @meliz_world #iamthankfulfor my job. we in a goddamn recession i need this shit.: same here da... http://bit.ly/91fxdc
53590676	2009-11-26 18:08:16	rt @stevenswan: considering selling my kidney i need money: rt @stevenswan: considering selling my kidney i need money http://bit.ly/8bsn9u
53590676	2009-11-27 00:03:36	rt @ecm570: i need a job: rt @ecm570: i need a job http://bit.ly/5dulfe
53590676	2009-11-27 00:12:08	rt yazzz got it @kejuandaking: i need that young moneybedrock ringtone: rt yazzz got it @kejuandaking: i nee... http://bit.ly/7nhrd9
53590676	2009-11-27 02:13:23	rt @biqdaddycarlos: if my dad dont give me money tonight i aint calling him this whole till till next week wen i ne... http://bit.ly/6csyxj
53590676	2009-11-27 04:14:30	rt @duwagotit: fuck a black friday.. i got plenty money what i need a discount forlmao: rt @duwagotit: fuck a b... http://bit.ly/7m1waf
53590676	2009-11-27 10:46:22	rt @therealalijalal: its eid good i need money to pay my bill using a bb isnt free u knw... but i do have money a... http://bit.ly/8dkmbf
53590676	2009-11-27 12:08:20	rt @mmlovesdmx: i need a job im sick of having no money its depressing, i have christmas presants to buy with no ... http://bit.ly/4rac1s
53590676	2009-11-27 12:48:18	rt @harlemvixen @whyhate_joel a think a lot of ppl are money hobbyists. lol not me.. need it but its not my en... http://bit.ly/6pyxl8
53590676	2009-11-27 13:23:25	investors to leave dubai for abu dhabi, egypt: by martina fuchs and enji kiwan dubai, nov 27 (reuters)  fund manag... http://bit.ly/6zdazl
53590676	2009-11-27 15:17:35	chelsea close to 100m deal to sign aguero: espn... in world football. the entire financial package wont be far s... http://bit.ly/8q47za
53590676	2009-11-27 15:37:03	investors to leave dubai for abu dhabi, egypt: by martina fuchs and enji kiwan dubai, nov 27 (reuters)  fund manag... http://bit.ly/6zdazl
53590676	2009-11-27 18:52:46	rt @whitespider1066: @subutcher i need my luck to change, which incl getting money and a job. just not having any l... http://bit.ly/732zby
53590676	2009-11-27 22:00:06	brokers world cda: brokers want literacy on rogue advisers: asset misappropriation was the most common type of fra... http://bit.ly/4w2bdx
53590676	2009-11-27 23:13:52	rt @skinnyninny: bittersweet shopping experience  sweet bc it make me happy but bitter bc it makes me realize how ... http://bit.ly/6sej14
53590676	2009-11-27 23:36:08	wide world of wrestling wrestling with money, part i: the wrestling daily (blog) in edition #14, the wide world of... http://bit.ly/5yhtks
53590676	2009-11-28 02:27:48	im gonna feel bad taking your money rt @lolitarr: @aubchic @goingbacktocali okay..we need to place a bet im all... http://bit.ly/7vsqav
53590676	2009-11-28 07:50:01	dow loses 154 amid dubai world woes, but it could have been worse: its kind of like the financial crisis here, ... http://bit.ly/7idz9b
53590676	2009-11-28 09:06:04	rt @bieberluv014: @jbiebercash i have no clue yet i need money tho. i shold probably ask neighbors if i can babysit... http://bit.ly/52jh7s
53590676	2009-11-28 11:18:40	rt @astrylnaut: i need a job why dont they hire part timers :: rt @astrylnaut: i need a job why dont they hire par... http://bit.ly/6wof02
53590676	2009-11-28 14:19:49	yessah im w/u on dat rt @emelissa0919: bout2 take this test i need a job, bad this is me takin initiative, g... http://bit.ly/82p7td
53590676	2009-11-28 14:23:56	money men trade blows to hook the matchup of the millennium: sydney morning herald all were inquiring about hostin... http://bit.ly/77rd7r
53590676	2009-11-28 16:25:21	finance workshop a realworld class for mvhs students: dillmans students came up with the topics for the fourhour... http://bit.ly/5k0nwb
53590676	2009-11-28 20:22:33	rt @rslicetwice: i need a job like now : rt @rslicetwice: i need a job like now  http://bit.ly/5yzutu
53590676	2009-11-28 20:52:02	trendsignals: the fed bernanke reappointment: the mammon is the superpower, as in revelation 13, driving all of th... http://bit.ly/4ldcta
53590676	2009-11-28 21:14:13	rt @green561 fuck a bonnieclyde im mo like moneyclyde i dnt need a bitch on my side my  will buy me plenty... http://bit.ly/6ntjvy
53590676	2009-11-28 23:14:53	rt @diaudrabrooklyn: money is the root of all evil.twiggy.rt @diaudrabrooklyn: money is the root of all evil.twig... http://bit.ly/8k6pbo
53590676	2009-11-29 02:17:02	rt @fiercedeuce1920 i need a job during winter break gtgt me 2... anybody hiring: rt @fiercedeuce1920 i need a job ... http://bit.ly/6c3wqi
53590676	2009-11-29 02:27:26	rt @kalediscope: i need to work on becoming a better twitfriend to some....i dont think im doing such a good job... http://bit.ly/7hzerh
53590676	2009-11-29 02:53:04	world cup offers an opening for players with ambitions: their appearance fees are lower, and they rarely are invite... http://bit.ly/7pq8rp
53590676	2009-11-29 04:48:09	harvard ignored warnings about investments: the problem with that is you make the most money by anticipating change... http://bit.ly/7ueslq
53590676	2009-11-29 12:48:58	world aids day 1st december 2009  newstalk  irelands national ...: started on 1st december 1988, world aids day ... http://bit.ly/76s9fh
53590676	2009-11-29 13:25:43	rt @sueiskjy: fuck the worldi need money badlyand fuck you: rt @sueiskjy: fuck the worldi need money badlyand ... http://bit.ly/7ml8zc
53590676	2009-11-29 14:32:14	rt @saifulsemp: @harfany good for you bb. yeah, i need a job.: rt @saifulsemp: @harfany good for you bb. yeah, i ne... http://bit.ly/5xclho
53590676	2009-11-29 14:36:08	wading into the brave, new world of google: google makes nearly all of its money from selling ads, and its adsense ... http://bit.ly/81k1m6
53590676	2009-11-29 15:26:39	rt @hoodsobadd: should i use my last bit of money on budd or do i need rehab rt @hoodsobadd: should i use my last... http://bit.ly/59uwop
53590676	2009-11-29 17:33:57	rt @reesie_rich: im in trouble need bail money..._ where the f# is my (boy) : rt @reesie_rich: im in trouble n... http://bit.ly/5af0i0
53590676	2009-11-29 17:38:54	rt @mickeykeys1: i need to look for another jobrt @mickeykeys1: i need to look for another jobu are not wo... http://bit.ly/5krocq
53590676	2009-11-29 19:46:18	rt @forfecksake: @caseem well first off. id need to know where to meet u so i can touch it. and second. i need mone... http://bit.ly/6g9cgy
53590676	2009-11-30 00:00:45	rt @cjpoppe: @thatkevinsmith my friend has a huge cock. he says hes saving it for you. i need money. can we work s... http://bit.ly/7zdzun
53590676	2009-11-30 07:57:17	rt @jyonah: tonights events have reminded me... i need a job i need a job i need a job.: rt @jyonah: tonights event... http://bit.ly/59e3gu
53590676	2009-11-30 08:07:45	rt: @ueg_ent_group @shawnonpoint yea i designed @lilplayboiisod name piece : rt: @ueg_ent_group @shawnonpoint yea... http://bit.ly/6d7qqi
53590676	2009-11-30 10:09:08	rt @airdnaandria12: i should start my xmas shopping. but first, i need money... and that is my biggest concern. mam... http://bit.ly/51fbab
53590676	2009-11-30 11:03:14	awareness events recognize world aids day on tuesday: hammering home the message that aids continues to affect thou... http://bit.ly/5blipt
53590676	2009-11-30 11:50:42	rt @sarahchambers19: @saishawho hahahahahaha nice i wish i had 120 spare to spend lol i need a job: rt ... http://bit.ly/4qhkqn
53590676	2009-11-30 15:04:23	rt @ebertchicago: job offer. i need 10 helpers to each spend 30 minutes, tops, on their computers. barter deal. det... http://bit.ly/6jnjhp
53590676	2009-11-30 16:32:36	rt @michaelmader: does one still need real money to buy all this stuff on cyber monday because i dont have any o... http://bit.ly/7iripj
53590676	2009-11-30 21:31:35	rt @sin456: @twitchyuk time is money lord / i feel you. i dont need 2 say nothing u read my mind: rt @sin456: @twi... http://bit.ly/7wfsxn
34206040	2009-11-01 02:22:45	disconnecting love  jk prepaid phone ban killing the romance: ameela khan and aijaz ahmads (names c.. http://bit.ly/4d8aer
34206040	2009-11-03 15:33:28	part of kate gosselin still loves jon: by michael y. park the romance has long since died, but for kate gosseli.. http://bit.ly/22meo6
34206040	2009-11-05 04:35:27	new sherlock holmes trailer is all about the romance: new sherlock holmes trailer is all about the romance i kn.. http://bit.ly/3seatj
34206040	2009-11-10 01:25:43	lady gaga says bad romance video is about tough female spirit: mtv.com ... but in the franc.. http://bit.ly/3avs0o
34206040	2009-11-10 01:25:45	swift draws laughs with skit about jonas and lautner romances: contactmusic.com the 19yearold star went on to.. http://bit.ly/1f4ckd
34206040	2009-11-13 13:22:51	police involved in home improvement romance: nitro, w.va. (ap)  the way to a mans heart is through his .. http://bit.ly/2lplwd
34206040	2009-11-16 01:16:49	shay and the sl shopping gang: snow fun and christmas romance: snow fun and christmas romance. at virtual memor.. http://bit.ly/3tsux1
34206040	2009-11-17 01:28:42	sheena beaston: lady gaga  bad romance (electrolightz freak mix): much has been made over the leak of lady gag.. http://bit.ly/1ilpbi
34206040	2009-11-17 01:28:44	today in music news: my chemical romance loses the stories, the ...: dallas music. today in music news: my chem.. http://bit.ly/3xe0cn
34206040	2009-11-20 12:49:21	laughsromance action: by robert w. butler for young to old, funny to serious, our holiday movie guide is stuffed... http://bit.ly/1eu8x9
34206040	2009-11-20 12:49:22	shes in the market for romance: dear amy: i have often heard that a great place to meet guys is at the grocery sto... http://bit.ly/2hn1dw
34206040	2009-11-21 04:28:38	fans seek midnight romance under light of new moon: the vampire romance movie ended up setting a box office r... http://bit.ly/73gxyp
34206040	2009-11-26 14:36:03	ladygagafans: bad romance is #2 this week on the hot 100: bad romance is #2 this week on the hot 100 1. jayz  e... http://bit.ly/6a72rt
34206040	2009-11-28 18:09:42	3quarksdaily: jedi romance. 301354149199carthonasi_large. in fact, it was a 15yearold who turned me on to the ... http://bit.ly/4y1qk1
34206040	2009-11-29 21:03:23	alleged tiger woods mistress, rachel uchitel, denies tabloid tails of affair: new york daily news the tabloid, answ... http://bit.ly/7soi5h
833071	2009-11-02 17:32:31	:) rt @samj: @furrier: shh... the first rule of syscon #cloud computing expo is that you dont talk about syscon #cloud computing expo.
833071	2009-11-02 18:47:24	beware the fake tweets on how much money you can make online ..all a scam pls rt
833071	2009-11-02 20:04:31	rt @problogger pr people getting pushier with bloggers since the recession http://b5m.cc/coh
833071	2009-11-02 22:22:42	rt @siliconangle compensation: the real divide in social media http://bit.ly/2wuwyn
833071	2009-11-02 23:53:20	rt @majorstone: cisco to tandberg: higher bid not likely http://bit.ly/h9c6h
833071	2009-11-03 00:09:25	cisco not going to kill emc or vmware instead they are partnering http://bit.ly/1vnnom
833071	2009-11-03 04:35:17	nytimes shreds cisco and agrees with me on ciscos ma strategy http://bit.ly/1qidzv  cisco is out of touch lets see some open source
833071	2009-11-03 15:11:20	rt @digitalstartz: rt @millennialmedia: http://bit.ly/4xss15 state of the industry: mobile advertisingmobile spend to increase in 2010
833071	2009-11-03 16:09:36	rt @siliconangle kill the conformity: social media panelists should give more http://bit.ly/rh9jd
833071	2009-11-05 01:45:03	trying a live blog of the world series #yankees #worldseries http://bit.ly/cfn9c
833071	2009-11-05 02:44:33	rt @louisgray: listbrowser.org from @davewiner shows my toptechbloggers list from @adamostrow to @zee. http://bit.ly/3u5ngd
833071	2009-11-05 16:51:22	80s video from the north end in boston..i lived on cooper and endicot from 8589 http://bit.ly/3wslfn
833071	2009-11-06 17:21:24	rt @rhm2k: @furrier re #skype_settlement (1) sloppy bd ebay to begin with, (2) zennstrm  friis make it hard to buy into greed is good.
833071	2009-11-06 17:21:54	@rhm2k rich i am scheduled to speak in person with the ceo josh silverman in a few weeks when he comes to town
833071	2009-11-06 17:30:22	rt @siliconangle why you should care about google wave ecomm http://bit.ly/2rbahy
833071	2009-11-06 18:02:54	@susiewee you need to talk to my friend amr @awadallah hes the only one that i know who is the authority on that :)
833071	2009-11-06 19:00:49	@rhm2k @jakewk that deal with ebay was jury rigged by the skype founders those guys built in quasi poison pill  hostage situation
833071	2009-11-06 22:59:14	rt @siliconangle european union takes its own network neutrality stance http://bit.ly/g29u5
833071	2009-11-07 01:12:30	listening to my son and his friend talking about modern warefare 2  quote: hella hella sick
833071	2009-11-07 01:17:22	rt @tweetmeme this is slick  much better batteries:  http://bit.ly/48mjn6
833071	2009-11-09 15:56:04	rt @lspearmanii: 60 minutescyberwar: sabotaging the system http://viigo.im/1qcy
833071	2009-11-09 16:29:33	vc funding ends next week http://bit.ly/qlpbd holiday season is an oppty to build relationships for spring vc window
833071	2009-11-11 00:13:33	rt @dysinger: if people are describing your new language as c meets python you just lost my interest. #go
833071	2009-11-11 00:14:46	rt @ahtik: #google released new programming language  #go it was definitely worth staying up late today
833071	2009-11-11 00:16:03	rt @espinet: google announces #go, a new programming language. seems like it focuses on speed but how much adoption with it get.
833071	2009-11-11 00:26:17	@tacanderson its developing maybe something like who and/or what influences the lists  influence is a lever not popularity meter
833071	2009-11-11 00:27:02	@tacanderson its very early and analystics and data mining will be a core element that enables what influence means im working on it
833071	2009-11-11 00:32:27	100 concur  rt @tacanderson: @furrier i agree  data is the new creative http://j.mp/uosn1
833071	2009-11-11 00:48:24	i actually dont mind when top tech blogs i respect run with my editorial and ideas  its shows influence http://bit.ly/4xwjkj
833071	2009-11-11 15:34:02	@emileifrem i do remember whats your opinion on it . like to get your perspective
833071	2009-11-11 17:05:05	rt @aboutadam: wow awesome rt @nicklongo cloud servers for windows beta coming in early 2010 on the rackspace cloud  http://bit.ly/16pzcj
833071	2009-11-11 20:29:55	bing news: dont give up on us  were working hard  bings next chapter http://bit.ly/2rw6b
833071	2009-11-11 22:19:53	rt @siliconangle breaking news: hp set to acquire 3com fo  the siliconangle http://bit.ly/2nfhrt
833071	2009-11-11 23:02:36	@turbotodd i get signals from this deal that hp passed hard on brocade hp says they looked at all the players and picked 3com..hmm
833071	2009-11-11 23:06:02	its so 70s rt @turbotodd: @furrier eye of the tiger, huh great, now that songs gonna float around in my head all night long...
833071	2009-11-12 00:23:08	@ktneely took down the tweet
833071	2009-11-12 14:53:38	rt @siliconangle aws goes global  gets thumbs up from auditors  the siliconangle http://bit.ly/nafvx
833071	2009-11-12 22:53:10	rt @jayfry3: 2 #cloud rorschach tests: legacy clouds and the lockin lesson. data center dialog #cloudclub post: http://bit.ly/1fix8x
833071	2009-11-16 17:28:33	10 of rackspaces revenue from cloud  market is early so this is a good proforma to predict growth when it matures http://bit.ly/4y5umo
833071	2009-11-16 17:37:36	rt @siliconangle first impressions of the mifi  the siliconangle http://bit.ly/4fhqzy
833071	2009-11-17 00:02:59	rt @siliconangle glenn manishin twinterview on social media law  the siliconangle http://bit.ly/1txyw2
833071	2009-11-17 00:15:58	just got some news on intel that will be out tomorrow #underembargo boy to i love the cloud market #cloudcomputing
833071	2009-11-18 03:58:07	rt @jcposner: @kr8tr re: azure id really like ms to think big. unprecedented storage and bandwidth with real time data mining and even ...
833071	2009-11-18 15:42:57	rt @siliconangle agenda for ftc workshop of fate of journalism features murdoch and huffington  the siliconangle http://bit.ly/3gwygs
833071	2009-11-18 22:27:27	rt @arrington: my god man. @lanceulanoff you are the editor in chief of pc magazine. try to have some dignity.
833071	2009-11-18 22:39:35	anyone have the list of pr firms handling technology clients and the pr firms strong in social media pls dm me or share here ..thx
